y_0,y_1
1.736842,1.263158
1.789474,1.263158
1.842105,1.263158
1.894737,1.263158
1.947368,1.263158
2.0,1.263158
1.0,1.315789
1.052632,1.315789
1.105263,1.315789
1.157895,1.315789
1.210526,1.315789
1.263158,1.315789
1.315789,1.315789
1.368421,1.315789
1.421053,1.315789
1.473684,1.315789
1.526316,1.315789
1.578947,1.315789
1.631579,1.315789
1.684211,1.315789
1.736842,1.315789
1.789474,1.315789
1.842105,1.315789
1.894737,1.315789
1.947368,1.315789
2.0,1.315789
1.0,1.368421
1.052632,1.368421
1.105263,1.368421
1.157895,1.368421
1.210526,1.368421
1.263158,1.368421
1.315789,1.368421
1.368421,1.368421
1.421053,1.368421
1.473684,1.368421
1.526316,1.368421
1.578947,1.368421
1.631579,1.368421
1.684211,1.368421
1.736842,1.368421
1.789474,1.368421
1.842105,1.368421
1.894737,1.368421
1.947368,1.368421
2.0,1.368421
1.0,1.421053
1.052632,1.421053
1.105263,1.421053
1.157895,1.421053
1.210526,1.421053
1.263158,1.421053
1.315789,1.421053
1.368421,1.421053
1.421053,1.421053
1.473684,1.421053
1.526316,1.421053
1.578947,1.421053
1.631579,1.421053
1.684211,1.421053
1.736842,1.421053
1.789474,1.421053
1.842105,1.421053
1.894737,1.421053
1.947368,1.421053
2.0,1.421053
1.0,1.473684
1.052632,1.473684
1.105263,1.473684
1.157895,1.473684
1.210526,1.473684
1.263158,1.473684
1.315789,1.473684
1.368421,1.473684
1.421053,1.473684
1.473684,1.473684
1.526316,1.473684
1.578947,1.473684
1.631579,1.473684
1.684211,1.473684
1.736842,1.473684
1.789474,1.473684
1.842105,1.473684
1.894737,1.473684
1.947368,1.473684
2.0,1.473684
1.0,1.526316
1.052632,1.526316
1.105263,1.526316
1.157895,1.526316
1.210526,1.526316
1.263158,1.526316
1.315789,1.526316
1.368421,1.526316
1.421053,1.526316
1.473684,1.526316
1.526316,1.526316
1.578947,1.526316
1.631579,1.526316
1.684211,1.526316
1.736842,1.526316
1.789474,1.526316
1.842105,1.526316
1.894737,1.526316
1.947368,1.526316
2.0,1.526316
1.0,1.578947
1.052632,1.578947
1.105263,1.578947
1.157895,1.578947
1.210526,1.578947
1.263158,1.578947
1.315789,1.578947
1.368421,1.578947
1.421053,1.578947
1.473684,1.578947
1.526316,1.578947
1.578947,1.578947
1.631579,1.578947
1.684211,1.578947
1.736842,1.578947
1.789474,1.578947
1.842105,1.578947
1.894737,1.578947
1.947368,1.578947
2.0,1.578947
1.0,1.631579
1.052632,1.631579
1.105263,1.631579
1.157895,1.631579
1.210526,1.631579
1.263158,1.631579
1.315789,1.631579
1.368421,1.631579
1.421053,1.631579
1.473684,1.631579
1.526316,1.631579
1.578947,1.631579
1.631579,1.631579
1.684211,1.631579
1.736842,1.631579
1.789474,1.631579
1.842105,1.631579
1.894737,1.631579
1.947368,1.631579
2.0,1.631579
1.0,1.684211
1.052632,1.684211
1.105263,1.684211
1.157895,1.684211
1.210526,1.684211
1.263158,1.684211
1.315789,1.684211
1.368421,1.684211
1.421053,1.684211
1.473684,1.684211
1.526316,1.684211
1.578947,1.684211
1.631579,1.684211
1.684211,1.684211
1.736842,1.684211
1.789474,1.684211
1.842105,1.684211
1.894737,1.684211
1.947368,1.684211
2.0,1.684211
1.0,1.736842
1.052632,1.736842
1.105263,1.736842
1.157895,1.736842
1.210526,1.736842
1.263158,1.736842
1.315789,1.736842
1.368421,1.736842
1.421053,1.736842
1.473684,1.736842
1.526316,1.736842
1.578947,1.736842
1.631579,1.736842
1.684211,1.736842
1.736842,1.736842
1.789474,1.736842
1.842105,1.736842
1.894737,1.736842
1.947368,1.736842
2.0,1.736842
1.0,1.789474
1.052632,1.789474
1.105263,1.789474
1.157895,1.789474
1.210526,1.789474
1.263158,1.789474
1.315789,1.789474
1.368421,1.789474
1.421053,1.789474
1.473684,1.789474
1.526316,1.789474
1.578947,1.789474
1.631579,1.789474
1.684211,1.789474
1.736842,1.789474
1.789474,1.789474
1.842105,1.789474
1.894737,1.789474
1.947368,1.789474
2.0,1.789474
1.0,1.842105
1.052632,1.842105
1.105263,1.842105
1.157895,1.842105
1.210526,1.842105
1.263158,1.842105
1.315789,1.842105
1.368421,1.842105
1.421053,1.842105
1.473684,1.842105
1.526316,1.842105
1.578947,1.842105
1.631579,1.842105
1.684211,1.842105
1.736842,1.842105
1.789474,1.842105
1.842105,1.842105
1.894737,1.842105
1.947368,1.842105
2.0,1.842105
1.0,1.894737
1.052632,1.894737
1.105263,1.894737
1.157895,1.894737
1.210526,1.894737
1.263158,1.894737
1.315789,1.894737
1.368421,1.894737
1.421053,1.894737
1.473684,1.894737
1.526316,1.894737
1.578947,1.894737
1.631579,1.894737
1.684211,1.894737
1.736842,1.894737
1.789474,1.894737
1.842105,1.894737
1.894737,1.894737
1.947368,1.894737
2.0,1.894737
1.0,1.947368
1.052632,1.947368
1.105263,1.947368
1.157895,1.947368
1.210526,1.947368
1.263158,1.947368
1.315789,1.947368
1.368421,1.947368
1.421053,1.947368
1.473684,1.947368
1.526316,1.947368
1.578947,1.947368
1.631579,1.947368
1.684211,1.947368
1.736842,1.947368
1.789474,1.947368
1.842105,1.947368
1.894737,1.947368
1.947368,1.947368
2.0,1.947368
1.0,2.0
1.052632,2.0
1.105263,2.0
1.157895,2.0
1.210526,2.0
1.263158,2.0
1.315789,2.0
1.368421,2.0
1.421053,2.0
1.473684,2.0
1.526316,2.0
1.578947,2.0
1.631579,2.0
1.684211,2.0
1.736842,2.0
1.789474,2.0
1.842105,2.0
1.894737,2.0
1.947368,2.0
2.0,2.0
