theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2888888888888889,6.222222222222222,0.837141,0.000872,5.0,1.0,0.7321163849588185,0.0,0.0,0.402,0.0,1.305,6.229,0.075,1.234,0.0
0.37777777777777777,6.222222222222222,0.640967,0.000527,5.0,1.0,1.216990328434665,0.0,0.0,0.417,0.0,1.791,6.229,0.075,1.738,0.0
0.4666666666666667,6.222222222222222,0.519316,0.000353,5.0,1.0,1.8004015253435675,0.0,0.0,0.426,0.0,2.376,6.229,0.075,2.333,0.0
0.5555555555555556,6.222222222222222,0.437852,1.9e-05,1.3351940577976744,0.8739408646686535,2.430644900647528,0.6338964065238295,0.022695269727542433,0.432,0.046,3.007,6.229,0.075,2.971,0.691
0.6444444444444445,6.222222222222222,0.377504,1.2e-05,0.5812581109520758,0.5961819127910949,3.0527586233259356,2.1939894135269107,0.23702630348805254,0.436,0.17,3.63,6.229,0.075,3.598,2.407
0.7333333333333334,6.222222222222222,0.331959,0.0,0.6219737560355536,0.392041133735288,3.6319746758078266,3.233204963503478,0.614191931699659,0.44,0.254,4.209,6.229,0.075,4.182,3.551
0.8222222222222222,6.222222222222222,0.295964,0.0,0.0,0.14754372826324258,4.156242365782004,4.135471895053427,1.066192367444493,0.443,0.396,4.734,6.229,0.075,4.709,4.631
0.9111111111111112,6.222222222222222,0.267098,0.0,0.0,0.18605316420669285,4.627326671098484,4.577104873063095,1.5325430857597122,0.445,0.378,5.205,6.229,0.075,5.183,5.05
1.0,6.222222222222222,0.243362,0.0,0.0,0.13348769333783267,5.0524497588178185,5.029692734670481,1.9525961076109257,0.446,0.403,5.631,6.229,0.075,5.611,5.533
0.2,6.666666666666666,1.214442,0.001725,5.0,1.0,0.45678975785069553,0.0,0.0,0.436,0.0,1.111,6.67,0.08,1.001,0.0
0.2888888888888889,6.666666666666666,0.842544,0.000873,5.0,1.0,0.9005152315223781,0.0,0.0,0.466,0.0,1.558,6.67,0.08,1.483,0.0
0.37777777777777777,6.666666666666666,0.645144,0.000527,5.0,1.0,1.4757727396011373,0.0,0.0,0.482,0.0,2.136,6.67,0.08,2.078,0.0
0.4666666666666667,6.666666666666666,0.522724,0.000353,2.791241749169126,0.9442040791350117,2.139924111308507,0.2121895438617586,0.0029482834456273643,0.491,0.017,2.801,6.67,0.08,2.754,0.234
0.5555555555555556,6.666666666666666,0.440336,8.1e-05,0.40724983779403884,0.6945518212428063,2.825331074229427,1.6963782569343728,0.14647067801272762,0.498,0.153,3.487,6.67,0.08,3.448,1.888
0.6444444444444445,6.666666666666666,0.38008,1.1e-05,0.5473219134129663,0.33731901985086465,3.476057700802991,3.2187097105350833,0.5332002323670965,0.503,0.324,4.139,6.67,0.08,4.105,3.624
0.7333333333333334,6.666666666666666,0.334193,0.0,0.36875452472072906,0.2377875414516118,4.065659899403628,3.9400623186973434,1.054620788473212,0.507,0.384,4.729,6.67,0.08,4.699,4.42
0.8222222222222222,6.666666666666666,0.297977,0.0,0.0,0.13631291144879648,4.590679663179119,4.5701180458364465,1.5687321550241555,0.51,0.461,5.254,6.67,0.08,5.228,5.146
0.9111111111111112,6.666666666666666,0.268914,0.0,0.0,0.11955419224468315,5.05838243390028,5.0413800629398455,2.031964537135377,0.512,0.47,5.722,6.67,0.08,5.698,5.628
1.0,6.666666666666666,0.245016,0.0,0.003978883112947371,0.09600796763142987,5.478792535945623,5.468205278879796,2.448819031341863,0.514,0.482,6.143,6.67,0.08,6.121,6.071
0.2,7.111111111111111,1.222049,0.001728,5.0,1.0,0.5590180439289248,0.0,0.0,0.502,0.0,1.304,7.113,0.085,1.186,0.0
0.2888888888888889,7.111111111111111,0.847898,0.000876,5.0,1.0,1.0903958575680943,0.0,0.0,0.534,0.0,1.839,7.113,0.085,1.758,0.0
0.37777777777777777,7.111111111111111,0.652457,3.9e-05,5.0,1.0,1.758632798940906,0.0,0.0,0.551,0.0,2.51,7.113,0.085,2.448,0.0
0.4666666666666667,7.111111111111111,0.526113,0.000353,2.209859548519272,0.7421975608643379,2.4977615460781504,1.0879375296236964,0.055483947579593185,0.562,0.108,3.25,7.113,0.085,3.2,1.223
0.5555555555555556,7.111111111111111,0.44336,7.1e-05,1.954492626131194,0.33979407849800336,3.2283551519091476,2.735906712501392,0.40131473607792356,0.569,0.291,3.982,7.113,0.085,3.94,3.099
0.6444444444444445,7.111111111111111,0.382649,9e-06,0.4753372564116064,0.09346672687615325,3.89903508844447,3.8796504744614917,0.9638171247101236,0.574,0.513,4.653,7.113,0.085,4.617,4.521
0.7333333333333334,7.111111111111111,0.336423,0.0,0.07364879626532378,0.11075043953334754,4.493642424598308,4.480660528604647,1.5523047139588897,0.578,0.534,5.248,7.113,0.085,5.216,5.148
0.8222222222222222,7.111111111111111,0.300108,0.0,0.00799801514804083,0.0920107084938425,5.01671586686945,5.009246667380484,2.071830433465403,0.581,0.55,5.772,7.113,0.085,5.743,5.697
0.9111111111111112,7.111111111111111,0.270726,0.0,0.030161636410319187,0.06983267060408878,5.4799271691007325,5.475790181033516,2.532975893983689,0.584,0.562,6.235,7.113,0.085,6.21,6.178
1.0,7.111111111111111,0.246667,0.0,0.04159726209139322,0.05839645482945095,5.895309294565282,5.8922634136464,2.9472043381500073,0.586,0.568,6.651,7.113,0.085,6.628,6.602
0.2,7.555555555555555,1.229847,0.001705,5.0,1.0,0.6751496040570232,0.0,0.0,0.573,0.0,1.517,7.556,0.091,1.391,0.0
0.2888888888888889,7.555555555555555,0.853246,0.000882,5.0,1.0,1.3013090802813434,0.0,0.0,0.607,0.0,2.148,7.556,0.091,2.06,0.0
0.37777777777777777,7.555555555555555,0.656874,3.5e-05,3.2762183532583435,0.9111332150562957,2.0626409951809976,0.30081907107468125,0.006558753766864905,0.625,0.035,2.911,7.556,0.091,2.844,0.344
0.4666666666666667,7.555555555555555,0.52951,0.000355,3.020729833746604,0.23910567351736886,2.8691525335827777,2.402310502509525,0.2204977399279795,0.637,0.313,3.719,7.556,0.091,3.665,2.794
0.5555555555555556,7.555555555555555,0.446439,6.3e-05,1.3271700641899238,0.07672884662945208,3.6353294807185432,3.57156570827707,0.8279171781755637,0.645,0.521,4.486,7.556,0.091,4.441,4.223
0.6444444444444445,7.555555555555555,0.385229,8e-06,0.3919501898345167,0.03434862021999638,4.318879786480075,4.31652628662815,1.4911806729730988,0.65,0.627,5.171,7.556,0.091,5.132,5.101
0.7333333333333334,7.555555555555555,0.338558,6e-06,0.2096631896625633,0.042994446684561385,4.914578859631674,4.912900876654111,2.0855020972610276,0.654,0.637,5.767,7.556,0.091,5.733,5.71
0.8222222222222222,7.555555555555555,0.302095,0.0,0.13342241789961048,0.043907818228701816,5.433945516471235,5.432487487305675,2.6039801262644264,0.658,0.643,6.287,7.556,0.091,6.256,6.237
0.9111111111111112,7.555555555555555,0.272654,0.0,0.057485230961899475,0.04251341566447568,5.892049150338948,5.891140063539563,3.061412384732628,0.66,0.651,6.745,7.556,0.091,6.717,6.705
1.0,7.555555555555555,0.248326,0.0,0.061033360698643055,0.038963443414099824,6.302313305025632,6.3013707435963875,3.471278122114172,0.663,0.653,7.156,7.556,0.091,7.13,7.118
0.2,8.0,1.237134,0.001761,5.0,1.0,0.8055705486978434,0.0,0.0,0.648,0.0,1.75,8.0,0.096,1.616,0.0
0.2888888888888889,8.0,0.858622,0.00089,5.0,1.0,1.532340910291974,0.0,0.0,0.685,0.0,2.482,8.0,0.096,2.389,0.0
0.37777777777777777,8.0,0.661326,3.1e-05,6.122347047352022,0.0,2.3845400524649967,1.497915642297961,0.06176424851370488,0.704,0.198,3.336,8.0,0.096,3.265,1.746
0.4666666666666667,8.0,0.534914,9e-05,3.6014353251021674,0.0,3.2497947269891974,2.926188092900611,0.6143362251326157,0.717,0.423,4.203,8.0,0.096,4.146,3.455
0.5555555555555556,8.0,0.449479,5.7e-05,0.9037151891713822,0.0,4.042848004472984,4.036409703623416,1.3166891947161512,0.725,0.681,4.997,8.0,0.096,4.949,4.888
0.6444444444444445,8.0,0.38783,8e-06,0.5556949360547382,0.00030908116952719497,4.733673041378324,4.732660576849716,2.004106317461134,0.731,0.714,5.689,8.0,0.096,5.647,5.626
0.7333333333333334,8.0,0.340843,5e-06,0.41090286839789714,0.0006216750115136477,5.3276877113772105,5.327468347434276,2.5972330454143258,0.735,0.728,6.283,8.0,0.096,6.247,6.238
0.8222222222222222,8.0,0.304106,0.0,0.34940884638881115,0.00023060118841939284,5.842238247829756,5.842140841631207,3.111449624310641,0.739,0.734,6.798,8.0,0.096,6.766,6.76
0.9111111111111112,8.0,0.27446,0.0,0.28579621355033313,0.00020620535837340777,6.294932882175151,6.294924722811061,3.5639528971842687,0.742,0.74,7.252,8.0,0.096,7.222,7.22
1.0,8.0,0.250076,0.0,0.250076,0.0,6.700119493642531,6.700119493642531,3.9690731490660136,0.744,0.744,7.657,8.0,0.096,7.63,7.63
