y_0,y_1
0.623357,0.000101
0.602109,9.8e-05
0.582327,9.3e-05
0.563646,0.000154
0.546264,0.000148
1.343143,0.00068
1.250917,2e-06
1.168613,0.000457
1.097496,0.000394
1.034404,0.000326
0.978718,0.000144
0.927924,0.000242
0.882433,0.000218
0.841456,0.000175
0.803965,0.000159
0.769962,0.0
0.73837,8.6e-05
0.709148,0.000141
0.68241,0.00012
0.657888,3.1e-05
0.634382,0.000146
0.612971,9.8e-05
0.592928,7.7e-05
0.574046,7.9e-05
0.556562,3e-05
1.365532,0.000601
1.271855,7.2e-05
1.188707,0.000416
1.116944,0.000258
1.052481,0.00034
0.996079,0.000176
0.944531,0.000237
0.898743,0.000116
0.856712,0.000195
0.818644,0.000173
0.783889,0.000156
0.752317,5.3e-05
0.722509,0.000129
0.695733,0.0
0.670119,0.000103
0.646611,9.6e-05
0.624796,8.8e-05
0.604524,0.0
0.585216,6.9e-05
0.567472,1e-06
1.389413,0.000581
1.294089,0.000383
1.210246,0.000398
1.137471,0.000245
1.072152,0.000311
1.01451,0.000254
0.962761,0.000196
0.916337,8.1e-05
0.873398,0.000189
0.834749,0.000155
0.799667,0.000103
0.767142,7.9e-05
0.736984,0.000122
0.70934,0.000113
0.683588,0.000143
0.659822,9.2e-05
0.637661,3.4e-05
0.616913,3e-06
0.597278,6.6e-05
0.57912,1e-06
